0.0002,340000,100000,1,1.84661,0.01,3,280.342
0.0002,340000,100000,1,2.61774,0.01,3,505.838
0.0002,340000,100000,1,2.03039,0.01,3,505.838
0.0002,340000,100000,1,2.61774,0.01,3,166.159
0.0002,340000,100000,1,2.61774,0.01,3,505.923
0.0002,340000,100000,1,2.61774,0.01,3,528.18
0.0002,340000,100000,1,2.03039,0.01,3,173.555
0.0002,340000,100000,1,2.77198,0.01,3,181.072
0.0002,340000,100000,1,2.27762,0.01,3,181.072
0.0002,340000,100000,1,2.77198,0.01,3,118.196
0.0002,340000,100000,1,2.77198,0.01,3,181.169
0.0002,340000,100000,1,2.77198,0.01,3,181.072
0.0002,340000,100000,1,2.27762,0.01,3,118.292
0.0002,340000,100000,1,1.92504,0.01,3,410.776
0.0002,340000,100000,1,1.59542,0.01,3,410.776
0.0002,340000,100000,1,1.92504,0.01,3,482.146
0.0002,340000,100000,1,1.92504,0.01,3,411.132
0.0002,340000,100000,1,1.92504,0.01,3,722.723
0.0002,340000,100000,1,1.59542,0.01,3,848.935
0.0002,340000,100000,1,1.12065,0.01,3,36.2025
0.0002,340000,100000,1,1.40834,0.01,3,36.2025
0.0002,340000,100000,1,1.12065,0.01,3,377.894
0.0002,340000,100000,1,1.12065,0.01,3,36.2025
0.0002,340000,100000,1,1.12065,0.01,3,36.2025
0.0002,340000,100000,1,1.40834,0.01,3,377.935
0.0002,340000,100000,1,2.21699,0.01,3,361.155
0.0002,340000,100000,1,2.71858,0.01,3,361.155
0.0002,340000,100000,1,2.21699,0.01,3,293.739
0.0002,340000,100000,1,2.21699,0.01,3,361.052
0.0002,340000,100000,1,2.21699,0.01,3,305.646
0.0002,340000,100000,1,2.71858,0.01,3,248.523
0.0002,340000,100000,1,2.1857,0.01,3,50.6569
0.0002,340000,100000,1,1.98026,0.01,3,50.6569
0.0002,340000,100000,1,2.1857,0.01,3,474.297
0.0002,340000,100000,1,2.1857,0.01,3,50.6447
0.0002,340000,100000,1,2.1857,0.01,3,50.6569
0.0002,340000,100000,1,1.98026,0.01,3,475.244
0.0002,340000,100000,1,1.02696,0.01,3,288.117
0.0002,340000,100000,1,2.1467,0.01,3,288.117
0.0002,340000,100000,1,1.02696,0.01,3,95.6036
0.0002,340000,100000,1,1.02696,0.01,3,287.07
0.0002,340000,100000,1,1.02696,0.01,3,288.117
0.0002,340000,100000,1,2.1467,0.01,3,95.2306
0.0002,340000,100000,1,1.95622,0.01,3,164.563
0.0002,340000,100000,1,2.83366,0.01,3,164.563
0.0002,340000,100000,1,1.95622,0.01,3,269.868
0.0002,340000,100000,1,1.95622,0.01,3,164.804
0.0002,340000,100000,1,1.95622,0.01,3,164.563
